CustomerID,PrimaryCountry,Frequency,Monetary,TotalQuantity,AverageOrderValue,CustomerLifetimeDays,FrequencyScore,MonetaryScore,purchase_rate,revenue_per_day,qty_per_order,avg_gap,spend_per_visit,is_one_time,qty_per_day,is_slow_buyer,aov_ratio,Churned
12491,France,1,460.4,260,460.4,0,1,2,1.0,460.4,130.0,0.0,230.2,1,260.0,0,0.9978326831382748,0
12492,Germany,3,715.21,444,238.4,340,3,3,0.008797653958944282,2.0973900293255134,111.0,85.0,178.8025,0,1.3020527859237536,1,0.332863266360425,0
12493,France,2,433.74,207,216.87,32,2,2,0.06060606060606061,13.143636363636364,69.0,10.666666666666666,144.58,0,6.2727272727272725,0,0.4988498872889543,1
12494,France,9,1815.27,979,201.7,561,5,4,0.01601423487544484,3.230017793594306,97.9,56.1,181.527,0,1.7419928825622777,0,0.1110517709371404,0
12495,Sweden,1,357.4,130,357.4,0,1,2,1.0,357.4,65.0,0.0,178.7,1,130.0,0,0.9972098214285714,1
12496,Spain,2,45.34,30,22.67,0,2,1,2.0,45.34,10.0,0.0,15.113333333333335,0,30.0,0,0.48921018558480794,1
12497,Germany,3,6248.5,5685,2082.83,563,3,5,0.005319148936170213,11.078900709219859,1421.25,140.75,1562.125,0,10.079787234042554,1,0.3332794623569885,0
12498,Germany,3,403.7000000000001,159,134.57,36,3,2,0.08108108108108109,10.910810810810814,39.75,9.0,100.92500000000003,0,4.297297297297297,0,0.3325179145045712,0
12499,Germany,1,393.72,302,393.72,0,1,2,1.0,393.72,151.0,0.0,196.86,1,302.0,0,0.9974665585731658,1
12500,Germany,19,5955.21,3377,313.43,650,5,5,0.029185867895545316,9.14778801843318,168.85,32.5,297.7605,0,5.1874039938556065,0,0.052622389069559336,0
12501,Germany,1,2169.39,1783,2169.39,0,1,4,1.0,2169.39,891.5,0.0,1084.695,1,1783.0,0,0.9995392533139206,1
12502,Spain,5,3723.87,820,744.77,214,4,5,0.023255813953488372,17.32032558139535,136.66666666666666,35.666666666666664,620.645,0,3.813953488372093,0,0.1999452329879969,1
12503,Spain,1,1126.0,561,1126.0,0,1,3,1.0,1126.0,280.5,0.0,563.0,1,561.0,0,0.9991126885536823,1
12504,Germany,4,779.05,458,194.76,578,3,3,0.0069084628670120895,1.345509499136442,91.6,115.6,155.81,0,0.7910189982728842,1,0.2496763028011025,0
12505,Italy,1,955.2,324,955.2,0,1,3,1.0,955.2,162.0,0.0,477.6,1,324.0,0,0.9989541936833298,1
12506,France,1,73.5,23,73.5,0,1,1,1.0,73.5,11.5,0.0,36.75,1,23.0,0,0.9865771812080537,1
12507,Spain,4,1844.06,1256,461.02,450,3,4,0.008869179600886918,4.0888248337028825,251.2,90.0,368.812,0,2.7849223946784925,1,0.24986721299036346,1
12508,France,2,397.88,271,198.94,3,2,2,0.5,99.47,90.33333333333333,1.0,132.62666666666667,0,67.75,0,0.49874649017248296,0
12509,France,1,176.5,55,176.5,0,1,1,1.0,176.5,27.5,0.0,88.25,1,55.0,0,0.9943661971830986,1
12510,Spain,9,5178.02,2049,575.34,593,5,5,0.015151515151515152,8.717205387205388,204.9,59.3,517.802,0,3.4494949494949494,0,0.11109051519399422,1
12511,Greece,1,3084.02,1753,3084.02,0,1,5,1.0,3084.02,876.5,0.0,1542.01,1,1753.0,0,0.9996758529928493,1
12512,Israel,2,132.18,96,66.09,0,2,1,2.0,132.18,32.0,0.0,44.06,0,96.0,0,0.49624568253491513,0
12513,France,1,612.29,462,612.29,0,1,3,1.0,612.29,231.0,0.0,306.145,1,462.0,0,0.9983694500154903,1
12514,Italy,2,1597.76,840,798.88,374,2,4,0.005333333333333333,4.260693333333333,280.0,124.66666666666667,532.5866666666667,0,2.24,1,0.4996872576246591,1
12515,Italy,1,383.7,131,383.7,0,1,2,1.0,383.7,65.5,0.0,191.85,1,131.0,0,0.9974005718741876,1
12516,Germany,4,2648.62,1952,662.16,522,3,4,0.0076481835564053535,5.064282982791587,390.4,104.4,529.7239999999999,0,3.7323135755258128,1,0.249907533910523,0
12517,Germany,5,2481.6,1361,496.32,162,4,4,0.03067484662576687,15.224539877300613,226.83333333333334,27.0,413.59999999999997,0,8.349693251533742,0,0.1999194392975107,0
12518,Germany,5,2056.89,1318,411.38,110,4,4,0.04504504504504504,18.53054054054054,219.66666666666666,18.333333333333332,342.815,0,11.873873873873874,0,0.19990378494477354,0
